"recipeId","slug","title","sourceGroup","country","province","city","category","ingredientCount","stepCount","grisSectionCount","structuralComplete","culinaryRisk","worstSeverity","issueCount","issues"
"garnish_recipe_intl_040_7d7b90a1","pierogi","پیروگی لهستانی","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","9","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_074_79385dd1","chow-mein","چاو مین","international-core-150-v0.6.0","چین","","","main_course","12","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_global_143_028_d4b2bfd8","classic-milk-bubble-tea","چای حبابی شیری","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","drink","6","4","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_038_c723f599","thai-iced-tea","چای سرد تایلندی","global-143-v0.3","تایلند","","","drink","6","4","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_027_355acc01","masala-chai","چای ماسالای هندی","global-143-v0.3","هند","","","drink","7","4","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_036_bc4e7808","moroccan-mint-tea","چای نعناع مراکشی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","drink","4","4","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_197_dbaa9b9a","chelo-mahicheh","چلو ماهیچه","phase-one-v0.6.1","ایران","","","main_course","11","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_235_3d02f3ae","chelo-kabab-koobideh","چلو کباب کوبیده","phase-one-v0.6.1","ایران","","","grilled","10","7","16","YES","RULE_PASS","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_047_a6f6b289","breadsticks-with-cheese","چوب‌شور با پنیر","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","2","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_015_39a2f209","churros-con-chocolate","چورو با شکلات داغ","global-143-v0.3","اسپانیا","","","dessert","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)"
"garnish_recipe_intl_088_7da35d2c","churros","چوروس","international-core-150-v0.6.0","اسپانیا","","","dessert","7","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_global_143_067_843321b7","new-york-style-cheesecake","چیزکیک نیویورکی","global-143-v0.3","آمریکا","","نیویورک","cake","10","6","18","YES","RULE_PASS","PASS","0",""
"garnish_recipe_global_143_128_7b502579","tex-mex-chili-con-carne","چیلی کان کارنه","global-143-v0.3","مکزیک/تکس-مکس","","","main_course","9","6","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_lite_fa_029_eff8d609","tortilla-chips-with-guacamole","چیپس ذرت با گواکاموله","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","6","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_036_35d377a6","chips-with-cheese-dip","چیپس و دیپ پنیر","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","2","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_047_f6cbcbb5","chicken-katsu","کاتسوی مرغ","international-core-150-v0.6.0","ژاپن","","","main_course","11","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_107_41491dea","karaage","کاراآگه","international-core-150-v0.6.0","ژاپن","","","main_course","10","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_119_9dd64dfc","kartoffelpuffer","کارتوفل‌پوفر","international-core-150-v0.6.0","آلمان","","","main_course","8","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_140_78d46576","turkish-karniyarik","کارنیاریک ترکی","global-143-v0.3","ترکیه","","","main_course","9","6","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_global_143_057_6f8924e9","beef-carpaccio-arugula-parmesan","کارپاچوی گوشت با روکا و پارمزان","global-143-v0.3","ایتالیا","","","no_cook","9","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_017_6bc0bdc6","thai-green-curry","کاری سبز تایلندی","international-core-150-v0.6.0","تایلند","","","main_course","10","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_050_23b57a98","thai-red-curry","کاری قرمز تایلندی","international-core-150-v0.6.0","تایلند","","","main_course","10","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_060_9fe40da5","kasespatzle","کازه‌اشپتسله","international-core-150-v0.6.0","آلمان","","","main_course","9","5","18","YES","NOT_RULED","PASS","0",""
"garnish_lite_fa_089_7d03e966","leftover-rice-bowl-with-tuna","کاسه برنج باقی‌مانده با تن و سبزیجات","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","5","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_086_89bab8fc","tuna-and-bean-bowl","کاسه تن ماهی و لوبیا","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","6","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_092_c4c10a13","yogurt-fruit-and-granola-lunch-bowl","کاسه ماست و گرانولا و میوه (وعده سبک)","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","5","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_017_eda0ea67","cottage-cheese-fruit-and-nut-bowl","کاسه پنیر کاتیج با میوه و آجیل","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","4","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_014_d55fff42","chia-pudding","کاسه چیا پودینگ","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","4","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_095_315eb78a","cottage-cheese-and-tuna-bowl","کاسه کاتیج‌چیز و تن ماهی","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","4","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_027_fe3a950f","kefir-fruit-bowl","کاسه کفیر با میوه","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","3","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_020_131860ac","granola-bowl-with-milk","کاسه گرانولا با شیر","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","3","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_133_b9eae9ad","french-cassoulet","کاسوله فرانسوی","global-143-v0.3","فرانسه","","","main_course","9","7","18","YES","RULE_PASS","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)"
"garnish_recipe_fa_131_abd5e2d6","kal-kabab","کال کباب","phase-one-v0.6.1","ایران","گیلان","","main_course","9","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_139_fb85376e","calamares","کالاماره","international-core-150-v0.6.0","اسپانیا","","","main_course","7","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_102_44ec3a0b","caldo-verde","کالدو ورده","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","soup","8","5","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1263_0e8a8255","kaleh-joosh","کاله‌جوش (کله‌جوش)","phase-one-v0.6.1","ایران","","","main","7","6","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_073_99c342ec","sicilian-ricotta-cannoli","کانولی ریکوتای سیسیلی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","pastry","12","6","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_122_2f006614","caponata","کاپوناتا","international-core-150-v0.6.0","ایتالیا","","","side_dish","11","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_025_7119c557","classic-cappuccino","کاپوچینوی کلاسیک","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","drink","3","4","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1547_eade852f","kachi","کاچی","phase-one-v0.6.1","ایران","","","dessert","7","5","18","YES","NOT_RULED","P2","3","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (7/7) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_023_07bead9c","singapore-kaya-toast","کایا تست سنگاپوری","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","breakfast","10","4","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_145_098dd406","kaiserschmarrn","کایزرشمارن","international-core-150-v0.6.0","اتریش","","","dessert","8","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_009_6df91ec8","turkish-kaymak-honey","کایماک و عسل ترکی","global-143-v0.3","ترکیه","","","breakfast","4","3","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (4/4)"
"garnish_recipe_fa_1209_7bd0ff68","kabab-bakhtiari","کباب بختیاری","phase-one-v0.6.1","ایران","","","main","10","6","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_84_52c11d43","kabab-barg","کباب برگ","phase-one-v0.6.1","ایران","","","grilled","9","6","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_86_ffcd0713","kabab-bonab","کباب بناب","phase-one-v0.6.1","ایران","آذربایجان شرقی","تبریز","grilled","6","6","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_1197_73204fa8","kabab-tabei-morgh","کباب تابه‌ای مرغ","phase-one-v0.6.1","ایران","","","main","9","6","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1196_6cbbd3af","kabab-tabei-goosht","کباب تابه‌ای گوشت","phase-one-v0.6.1","ایران","","","main","8","6","18","YES","NOT_RULED","P2","3","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (8/8) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1214_189349a1","kabab-torsh","کباب ترش","phase-one-v0.6.1","ایران","گیلان","","main","10","6","18","YES","RULE_PASS","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (10/10)"
"garnish_recipe_fa_1353_5d0ac837","doner-kebab","کباب ترکی","phase-one-v0.6.1","ترکیه","","","main","15","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_166_41ac7f2f","kabab-hosseini","کباب حسینی","phase-one-v0.6.1","ایران","","","grilled","8","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_85_575ccb7a","kabab-soltani","کباب سلطانی","phase-one-v0.6.1","ایران","","","grilled","9","6","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_88_c20a5f8b","kabab-vaziri","کباب وزیری","phase-one-v0.6.1","ایران","","","grilled","10","6","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1215_673014ad","kabab-chenjeh","کباب چنجه","phase-one-v0.6.1","ایران","","","main","9","6","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_110_9b1cffdd","saudi-chicken-kabsa","کبسه مرغ عربی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","main_course","13","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_105_f093f056","kibbeh","کبه","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","9","5","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1071_6e0696a6","kotlet-goosht","کتلت گوشت","phase-one-v0.6.1","ایران","","","main","9","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_111_4cb37a1a","kateh-shomali","کته شمالی","phase-one-v0.6.1","ایران","گیلان","","rice","4","6","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (4/4)"
"garnish_recipe_fa_191_de46bbb6","kadoo-bareh-mazandarani","کدو بره مازندرانی","phase-one-v0.6.1","ایران","مازندران","","main_course","11","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_112_9764d4aa","kadoo-polo-mazandarani","کدو پلو مازندرانی","phase-one-v0.6.1","ایران","مازندران","","rice","9","6","16","YES","NOT_RULED","PASS","0",""
"garnish_lite_fa_030_0341963d","crackers-with-cream-cheese-and-pepper-jelly","کراکر با پنیر خامه‌ای و مربا فلفل","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","4","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_053_54c002d0","creme-brulee","کرم بروله","international-core-150-v0.6.0","فرانسه","","","dessert","6","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_lite_fa_049_91d7f7f4","peanut-butter-crackers","کره بادام‌زمینی روی کراکر","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","2","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_023_82c3c28e","butter-and-date-on-bread","کره و خرما روی نان","lite-food-v0.3","ایران","","","lite_food","3","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_005_c5ef5d2a","butter-and-cheese-on-warm-bread","کره و پنیر روی نان داغ","lite-food-v0.3","ایران","","","lite_food","3","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_001_758db93a","classic-bakers-croissant","کروسان کلاسیک لایه‌ای","global-143-v0.3","فرانسه/اتریش","","","pastry","8","8","17","YES","RULE_PASS","P2","1","P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (8/8)"
"garnish_recipe_global_143_056_c9972b5b","spanish-ham-croquetas","کروکتای ژامبون اسپانیایی","global-143-v0.3","اسپانیا","","","croquette","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)"
"garnish_recipe_intl_113_e0e7753e","crepes","کرپ","international-core-150-v0.6.0","فرانسه","","","dessert","7","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)"
"garnish_recipe_global_143_090_6c4df1b6","crepes-suzette-orange-butter","کرپ سوزت با سس پرتقالی","global-143-v0.3","فرانسه","","","dessert","8","4","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_global_143_051_3e8df432","cheese-quesadilla","کسادیا پنیر","global-143-v0.3","مکزیک/تکس-مکس","","","flatbread","6","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_113_dcc8b929","egyptian-koshari","کشری مصری","global-143-v0.3","مصر","","","main_course","12","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_1743_005c3739","kashk-bademjan","کشک بادمجان","phase-one-v0.6.1","ایران","","","main","8","5","16","YES","RULE_PASS","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_046_5acd7ef7","cold-kashk-and-walnut-dip-with-bread","کشک و گردو با نان (دیپ سرد)","lite-food-v0.3","ایران","","","lite_food","4","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_139_91cb38b4","greek-kleftiko-lamb","کلفتیکوی یونانی","global-143-v0.3","یونان","","","main_course","7","6","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_182_37f081ea","kolompeh-kermani","کلمپه کرمانی","phase-one-v0.6.1","ایران","کرمان","کرمان","sweet","9","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_1252_3d200c70","kalam-polo-shirazi","کلم‌پلو شیرازی","phase-one-v0.6.1","ایران","فارس","شیراز","main","12","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_1528_32041352","kaleh-pacheh","کله پاچه","phase-one-v0.6.1","ایران","","","main","7","5","16","YES","RULE_PASS","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_196_9e48ca8f","kalleh-gonjeshki","کله گنجشکی","phase-one-v0.6.1","ایران","","","main_course","9","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_183_6fb2ab4a","koloocheh-fooman","کلوچه فومن","phase-one-v0.6.1","ایران","گیلان","","sweet","9","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_125_19f26215","scallion-pancakes","کلوچهٔ پیازچه","international-core-150-v0.6.0","چین","","","side_dish","6","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_global_143_005_6deeb347","chinese-breakfast-congee","کنجی صبحانه چینی","global-143-v0.3","چین","","","porridge","7","4","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_083_57ce313d","cornish-pasty","کورنیش پستی","international-core-150-v0.6.0","بریتانیا","","","main_course","9","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_139_012333bd","kufteh-berenji","کوفته برنجی","phase-one-v0.6.1","ایران","","","main_course","11","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_880_6164abab","koofteh-tabrizi","کوفته تبریزی","phase-one-v0.6.1","ایران","آذربایجان شرقی","تبریز","main","14","6","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_038_16764713","swedish-meatballs","کوفته سوئدی","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","12","5","16","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_077_40b61937","kofte","کوفتهٔ ترکی","international-core-150-v0.6.0","ترکیه","","","main_course","10","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_099_594a1fb5","colcannon","کولکانن","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","7","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_082_4a659652","kunafa-cheese-syrup","کونافه پنیری با شربت عطری","global-143-v0.3","ایران","گیلان","","pastry","10","6","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_120_ae775732","koenigsberger-klopse","کونیگسبرگر کلوپسه","international-core-150-v0.6.0","آلمان","","","main_course","12","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (8/8)"
"garnish_recipe_global_143_131_e8f2c6f0","coq-au-vin","کوک او ون فرانسوی","global-143-v0.3","فرانسه","","","main_course","10","6","18","YES","RULE_PASS","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_134_34e1816f","kuku-bademjan","کوکو بادمجان","phase-one-v0.6.1","ایران","","","main_course","9","5","16","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (1/9) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_2049_765e338a","kuku-sabzi","کوکو سبزی","phase-one-v0.6.1","ایران","","","main","14","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_133_139b05e2","kuku-sibzamini","کوکو سیب‌زمینی","phase-one-v0.6.1","ایران","","","fried","9","6","16","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (1/9) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_070_eaf9a5f5","classic-chocolate-chip-cookies","کوکی چیپس شکلاتی","global-143-v0.3","آمریکا","","","cookie","10","6","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_115_0cc3ef7b","north-african-vegetable-couscous","کُسکُس سبزیجات شمال آفریقا","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","main_course","11","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_137_46d41946","kibbeling","کیبلینگ","international-core-150-v0.6.0","هلند","","","main_course","9","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_114_6e7c743d","quiche","کیش","international-core-150-v0.6.0","فرانسه","","","main_course","9","5","18","YES","NOT_RULED","PASS","0",""
"garnish_lite_fa_079_999c19be","napa-cabbage-kimchi","کیمچی کلم آماده","lite-food-v0.3","کره جنوبی","","","lite_food","1","3","0","YES","RULE_PASS","PASS","0",""
"garnish_recipe_global_143_041_33abbd3b","korean-napa-cabbage-kimchi","کیمچی کلم چینی","global-143-v0.3","کره جنوبی","","","fermented","12","5","18","YES","RULE_PASS","PASS","0",""
"garnish_recipe_global_143_077_de99681c","classic-tres-leches-cake","کیک تره‌لچس","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","cake","10","6","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_090_07e88d0b","black-forest-cake","کیک جنگل سیاه","international-core-150-v0.6.0","آلمان","","","dessert","11","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
